radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,313,100,27186,133448409,0,-96.817795,32.812653,1000,1,1,1564962682,1564962682,0
LTE,313,100,27186,133475801,0,-96.817223,32.817448,1000,1,1,1564962701,1564962701,0
LTE,313,100,27186,133475799,0,-96.816795,32.821194,1000,1,1,1564962716,1564962716,0
LTE,313,100,27186,133738201,0,-96.815475,32.831913,1000,1,1,1564962758,1564962758,0
LTE,313,100,27186,133249686,0,-96.813644,32.836548,1000,1,1,1564962835,1564962835,0
LTE,313,100,27186,133919383,0,-96.811218,32.836594,1000,1,1,1564962860,1564962860,0
LTE,313,100,27186,133919381,0,-96.804909,32.836578,1000,1,1,1564962951,1564962951,0
LTE,313,100,27186,133919382,0,-96.804619,32.836578,1000,1,1,1564962956,1564962956,0
LTE,313,100,27189,134162200,0,-96.793465,32.836559,1000,1,1,1564963066,1564963066,0
LTE,313,100,27186,133738006,0,-96.804649,32.83662,1000,1,1,1564980836,1564980836,0
LTE,313,100,27186,133738008,0,-96.807182,32.83659,1000,1,1,1564980861,1564980861,0
LTE,313,100,27186,133919242,0,-96.815315,32.83548,1000,1,1,1564981025,1564981025,0
LTE,313,100,27186,133249546,0,-96.815414,32.834099,1000,1,1,1564981040,1564981040,0
LTE,313,100,27186,133198091,0,-96.81604,32.828842,1000,1,1,1564981065,1564981065,0
LTE,313,100,27186,133198089,0,-96.816467,32.82534,1000,1,1,1564981080,1564981080,0
LTE,313,100,27186,133914634,0,-96.817085,32.819939,1000,1,1,1564981104,1564981104,0
LTE,313,100,27186,133221642,0,-96.817467,32.817074,1000,1,1,1564981117,1564981117,0
LTE,313,100,27186,133221783,0,-96.818092,32.811569,1000,1,1,1564981142,1564981142,0
LTE,313,100,27186,133221782,0,-96.81813,32.811131,1000,1,1,1564981144,1564981144,0
LTE,313,100,27186,133143304,0,-96.818161,32.810463,1000,1,1,1564981147,1564981147,0
LTE,313,100,27186,133221641,0,-96.81813,32.809132,1000,1,1,1564981153,1564981153,0
LTE,313,100,27186,133143305,0,-96.816818,32.80267,1000,1,1,1564981188,1564981188,0
LTE,313,100,27186,133921801,0,-96.818123,32.799465,1000,1,1,1564981222,1564981222,0
LTE,313,100,27186,133921802,0,-96.826004,32.801773,1000,1,1,1564981268,1564981268,0
LTE,313,100,27186,133955850,0,-96.834427,32.803864,1000,1,1,1564981298,1564981298,0
LTE,313,100,27186,133317385,0,-96.837791,32.805481,1000,1,1,1564981310,1564981310,0
LTE,313,100,27186,133317386,0,-96.841331,32.807207,1000,2,1,1564981321,1582218260,0
LTE,313,100,27186,133904393,0,-96.844978,32.808975,1000,1,1,1564981336,1564981336,0
LTE,313,100,27186,133904394,0,-96.851837,32.811668,1000,1,1,1564981360,1564981360,0
LTE,313,100,27186,133888521,0,-96.862152,32.81229,1000,1,1,1564981395,1564981395,0
LTE,313,100,27186,133724183,0,-96.868767,32.816395,1000,1,1,1564981426,1564981426,0
LTE,313,100,27186,133724182,0,-96.869209,32.816574,1000,1,1,1564981428,1564981428,0
LTE,313,100,27186,133713430,0,-96.875618,32.820747,1000,1,1,1564981459,1564981459,0
LTE,313,100,27186,133753623,0,-96.879486,32.823322,1000,1,1,1564981475,1564981475,0
LTE,313,100,27186,133888522,0,-96.889313,32.829838,1000,1,1,1564981514,1564981514,0
LTE,313,100,27187,133431511,0,-96.926773,32.854717,1000,1,1,1564981674,1564981674,0
LTE,313,100,27187,133302488,0,-96.949524,32.882725,1000,1,1,1564981803,1564981803,0
LTE,313,100,27187,134700041,0,-96.952309,32.884708,1000,1,1,1564981814,1564981814,0
LTE,313,100,27187,134680841,0,-96.959145,32.888496,1000,1,1,1564981839,1564981839,0
LTE,313,100,27187,134680840,0,-96.966042,32.892307,1000,1,1,1564981863,1564981863,0
LTE,313,100,27187,134474248,0,-96.9711,32.895008,1000,1,1,1564981880,1564981880,0
LTE,313,100,27187,134680847,0,-96.972313,32.895676,1000,1,1,1564981884,1564981884,0
LTE,313,100,27187,133297424,0,-96.973175,32.896194,1000,1,1,1564981887,1564981887,0
LTE,313,100,27187,133297423,0,-96.974335,32.896835,1000,1,1,1564981891,1564981891,0
LTE,313,100,27187,133215248,0,-96.982246,32.901165,1000,1,1,1564981918,1564981918,0
LTE,313,100,27187,133215249,0,-96.993111,32.906128,1000,1,1,1564981954,1564981954,0
LTE,313,100,27207,133840399,0,-97.003532,32.912827,1000,1,1,1564981992,1564981992,0
LTE,313,100,27207,134702096,0,-97.006599,32.914703,1000,1,1,1564982003,1564982003,0
LTE,313,100,27207,134702097,0,-97.009857,32.916363,1000,1,1,1564982014,1564982014,0
LTE,313,100,27207,134657040,0,-97.016045,32.91946,1000,1,1,1564982035,1564982035,0
LTE,313,100,27207,134657041,0,-97.022057,32.922382,1000,1,1,1564982055,1564982055,0
LTE,313,100,27188,133746199,0,-97.031807,32.929977,1000,1,1,1564982095,1564982095,0
LTE,313,100,27188,133746198,0,-97.039703,32.932831,1000,1,1,1564982124,1564982124,0
LTE,313,100,27188,134712086,0,-97.041,32.932842,1000,1,1,1564982128,1564982128,0
LTE,313,100,27188,133718550,0,-97.044174,32.932369,1000,1,1,1564982138,1564982138,0
LTE,313,100,27188,133758743,0,-97.045685,32.931881,1000,1,1,1564982143,1564982143,0
LTE,313,100,27188,134658056,0,-97.095284,32.916702,1000,1,1,1564982317,1564982317,0
LTE,313,100,18442,95169807,0,-96.419277,42.49796,1000,2,1,1565144413,1567195303,0
LTE,313,100,18442,74687505,0,-96.419277,42.49796,1000,2,1,1565144415,1567195321,0
LTE,313,100,27194,133744088,0,-97.377708,32.831028,1000,3,1,1565183318,1583439497,0
LTE,313,100,27194,133486367,0,-97.313034,32.833981,1000,1,1,1565183731,1565183731,0
LTE,313,100,27211,134170896,0,-97.266525,32.756081,1000,1,1,1565184221,1565184221,0
LTE,313,100,27209,133202448,0,-97.267723,32.755749,1000,1,1,1565229096,1565229096,0
LTE,313,100,27211,133228568,0,-97.319458,32.774906,1000,1,1,1565229346,1565229346,0
LTE,313,100,27211,133228566,0,-97.319679,32.776268,1000,1,1,1565229351,1565229351,0
LTE,313,100,27194,133591001,0,-97.37075,32.867844,1000,1,1,1565230103,1565230103,0
LTE,313,100,27209,133737759,0,-97.261665,32.754375,1000,1,1,1565311006,1565311006,0
LTE,313,100,27194,133871361,0,-97.320435,32.795204,1000,1,1,1565311527,1565311527,0
LTE,313,100,27194,133652440,0,-97.31465,32.863576,1000,4,1,1565311735,1583442260,0
LTE,313,100,27194,133591000,0,-97.331535,32.870449,1000,1,1,1565311985,1565311985,0
LTE,313,100,27194,134028438,0,-97.340424,32.871857,1000,1,1,1565312028,1565312028,0
LTE,313,100,27194,134028304,0,-97.340424,32.871857,1000,1,1,1565312074,1565312074,0
LTE,313,100,27194,134028305,0,-97.347374,32.871986,1000,1,1,1565312088,1565312088,0
LTE,313,100,27194,134192023,0,-97.368464,32.878238,1733,2,1,1565312372,1584057952,0
LTE,313,100,27194,133531096,0,-97.426956,32.880249,1000,1,1,1565313706,1565313706,0
LTE,313,100,11303,189452260,0,-81.436081,32.194439,1000,1,1,1565320715,1565320715,0
LTE,313,100,41699,7266306,0,-90.281334,40.912952,1000,1,1,1565445785,1565445785,0
LTE,313,100,27194,133466134,0,-97.433487,32.885597,1000,1,1,1565612565,1565612565,0
LTE,313,100,27194,134000789,0,-97.421539,32.859379,1000,2,1,1565612747,1582220253,0
LTE,313,100,27194,133976072,0,-97.425907,32.843827,1000,2,1,1565612909,1583940045,0
LTE,313,100,27194,133970137,0,-97.415779,32.813103,1000,2,1,1565613182,1583940258,0
LTE,313,100,27194,133814233,0,-97.419384,32.804545,1000,2,1,1565613226,1583940378,0
LTE,313,100,27197,133870295,0,-97.481453,32.738731,1000,1,1,1565613549,1565613549,0
LTE,313,100,27197,133464792,0,-97.479485,32.718754,1000,1,1,1565613617,1565613617,0
LTE,313,100,27184,133487577,0,-97.472603,32.69791,1000,1,1,1565613690,1565613690,0
LTE,313,100,27184,133487575,0,-97.45845,32.684071,1000,1,1,1565613758,1565613758,0
LTE,313,100,27184,133487576,0,-97.454704,32.683895,1000,1,1,1565613771,1565613771,0
LTE,313,100,27184,133496281,0,-97.43824,32.683792,1000,1,1,1565613844,1565613844,0
LTE,313,100,27184,133494275,0,-97.409683,32.683304,1000,1,1,1565613953,1565613953,0
LTE,313,100,27184,133494273,0,-97.403221,32.683102,1000,1,1,1565613973,1565613973,0
LTE,313,100,27184,133494274,0,-97.394173,32.681332,1000,1,1,1565614002,1565614002,0
LTE,313,100,27184,133611521,0,-97.393295,32.680923,1000,1,1,1565614005,1565614005,0
LTE,313,100,27184,133488385,0,-97.391563,32.680122,1000,1,1,1565614011,1565614011,0
LTE,313,100,27184,133611522,0,-97.373901,32.672211,1000,1,1,1565614074,1565614074,0
LTE,313,100,27184,133494302,0,-97.372467,32.67186,1000,1,1,1565614078,1565614078,0
LTE,313,100,27184,133483542,0,-97.329071,32.675053,1000,1,1,1565614559,1565614559,0
LTE,313,100,27194,133326090,0,-97.428904,32.880905,1000,3,1,1565699183,1583939688,0
LTE,313,100,27194,133976079,0,-97.42009,32.825558,1000,1,1,1565699492,1565699492,0
LTE,313,100,27197,133953807,0,-97.432884,32.800888,1000,1,1,1565699783,1565699783,0
LTE,313,100,27197,133478871,0,-97.43354,32.800591,1000,1,1,1565699785,1565699785,0
LTE,313,100,27184,133864919,0,-97.472916,32.701427,1000,1,1,1565700190,1565700190,0
LTE,313,100,27184,133487383,0,-97.447144,32.683559,1000,1,1,1565700339,1565700339,0
LTE,313,100,27184,133496088,0,-97.44429,32.683529,1000,1,1,1565700350,1565700350,0
LTE,313,100,27184,133496087,0,-97.42215,32.683582,1000,1,1,1565700456,1565700456,0
LTE,313,100,27184,133494296,0,-97.413582,32.683449,1000,1,1,1565700483,1565700483,0
LTE,313,100,27184,133977624,0,-97.413246,32.683441,1000,1,1,1565700484,1565700484,0
LTE,313,100,27184,133977609,0,-97.393951,32.681217,1000,1,1,1565700543,1565700543,0
LTE,313,100,27184,134177545,0,-97.392761,32.680668,1000,1,1,1565700547,1565700547,0
LTE,313,100,27184,133494295,0,-97.371887,32.671696,1000,1,1,1565700618,1565700618,0
LTE,313,100,27184,133611736,0,-97.370491,32.671772,1000,1,1,1565731841,1565731841,0
LTE,313,100,27184,133494488,0,-97.370949,32.671883,1000,1,1,1565731843,1565731843,0
LTE,313,100,27184,133488600,0,-97.375244,32.672401,1000,1,1,1565731877,1565731877,0
LTE,313,100,27184,133611735,0,-97.360367,32.669357,1000,1,1,1565732834,1565732834,0
LTE,313,100,27184,133494487,0,-97.360367,32.669357,1000,1,1,1565732895,1565732895,0
LTE,313,100,27184,133494489,0,-97.360367,32.669357,1000,1,1,1565732952,1565732952,0
LTE,313,100,27184,133180632,0,-97.360367,32.669357,1000,1,1,1565733104,1565733104,0
LTE,313,100,27184,133180439,0,-97.360367,32.669357,1000,1,1,1565733138,1565733138,0
LTE,313,100,27184,133180633,0,-97.360367,32.669357,1000,1,1,1565733264,1565733264,0
LTE,313,100,27184,133603545,0,-97.378216,32.688943,2745,2,1,1565733327,1583946469,0
LTE,313,100,27184,133621976,0,-97.360367,32.669357,1000,1,1,1565733423,1565733423,0
LTE,313,100,27184,133606168,0,-97.360367,32.669357,1000,1,1,1565733516,1565733516,0
LTE,313,100,27184,133606359,0,-97.360367,32.669357,1000,1,1,1565733543,1565733543,0
LTE,313,100,27184,133606166,0,-97.360367,32.669357,1000,1,1,1565733574,1565733574,0
LTE,313,100,27211,134182293,0,-97.434059,32.749557,1000,1,1,1565733789,1565733789,0
LTE,313,100,27211,133483225,0,-97.434204,32.748791,1000,1,1,1565733841,1565733841,0
LTE,313,100,27194,133584599,0,-97.400955,32.783863,1626,2,1,1565734073,1583013508,0
LTE,313,100,27194,133584406,0,-97.397736,32.774757,1000,1,1,1565734096,1565734096,0
LTE,313,100,27194,133556504,0,-97.394623,32.777729,1000,1,1,1565734171,1565734171,0
LTE,313,100,27194,133556695,0,-97.390791,32.785929,1000,3,1,1565734187,1583940593,0
LTE,313,100,27194,133556697,0,-97.386612,32.788635,1000,1,1,1565734398,1565734398,0
LTE,313,100,27194,133808407,0,-97.379341,32.798897,1000,1,1,1565734624,1565734624,0
LTE,313,100,27194,133808406,0,-97.379341,32.798897,1000,1,1,1565734677,1565734677,0
LTE,313,100,27194,133808408,0,-97.379341,32.798897,1000,1,1,1565734691,1565734691,0
LTE,313,100,27194,133633173,0,-97.379341,32.798897,1000,1,1,1565735332,1565735332,0
LTE,313,100,27194,133976094,0,-97.425591,32.804382,1000,1,1,1565789771,1565789771,0
LTE,313,100,27197,133478685,0,-97.431854,32.801411,1000,1,1,1565789792,1565789792,0
LTE,313,100,27197,133478657,0,-97.433342,32.800732,1000,1,1,1565789797,1565789797,0
LTE,313,100,27197,134242077,0,-97.457855,32.790604,1000,1,1,1565789878,1565789878,0
LTE,313,100,27197,134242078,0,-97.474266,32.776123,1000,1,1,1565789951,1565789951,0
LTE,313,100,27197,133478686,0,-97.477982,32.760509,1000,1,1,1565790009,1565790009,0
LTE,313,100,27184,133977602,0,-97.393616,32.681076,1000,1,1,1565790512,1565790512,0
LTE,313,100,27184,133977623,0,-97.391922,32.680275,1000,1,1,1565790518,1565790518,0
LTE,313,100,27184,134189065,0,-97.375412,32.672562,1000,1,1,1565790578,1565790578,0
LTE,313,100,27184,133720350,0,-97.352699,32.667259,1000,1,1,1565790652,1565790652,0
LTE,313,100,27194,133976088,0,-97.438759,32.79863,1000,1,1,1565872713,1565872713,0
LTE,313,100,27197,133478679,0,-97.479858,32.750866,1000,1,1,1565872923,1565872923,0
LTE,313,100,27197,133837839,0,-97.480995,32.745148,1000,1,1,1565872942,1565872942,0
LTE,313,100,27184,133621763,0,-97.476395,32.710003,1000,1,1,1565873057,1565873057,0
LTE,313,100,27184,133864705,0,-97.473045,32.702065,1000,1,1,1565873085,1565873085,0
LTE,313,100,27184,133487361,0,-97.472572,32.698341,1000,1,1,1565873098,1565873098,0
LTE,313,100,27184,133977751,0,-97.470612,32.691303,1000,1,1,1565873123,1565873123,0
LTE,313,100,27184,134160021,0,-97.469933,32.690617,1000,1,1,1565873126,1565873126,0
LTE,313,100,27184,134152343,0,-97.466331,32.687912,1000,1,1,1565873141,1565873141,0
LTE,313,100,27184,133487382,0,-97.45536,32.683437,1000,1,1,1565873186,1565873186,0
LTE,313,100,27184,133488599,0,-97.393105,32.680862,1000,1,1,1565873412,1565873412,0
LTE,313,100,27184,133749719,0,-97.328568,32.674778,1000,1,1,1565885043,1565885043,0
LTE,313,100,27184,133723416,0,-97.331688,32.693851,1000,1,1,1565885072,1565885072,0
LTE,313,100,27184,133723395,0,-97.331688,32.693851,1000,1,1,1565885098,1565885098,0
LTE,313,100,27211,133583639,0,-97.331688,32.693851,1000,1,1,1565885135,1565885135,0
LTE,313,100,27211,133483480,0,-97.331688,32.693851,1000,1,1,1565885349,1565885349,0
LTE,313,100,27211,133188099,0,-97.337357,32.73045,1000,1,1,1565888592,1565888592,0
LTE,313,100,27211,134010632,0,-97.337357,32.73045,1000,1,1,1565888664,1565888664,0
LTE,313,100,27211,133583640,0,-97.337357,32.73045,1000,1,1,1565888816,1565888816,0
LTE,313,100,27211,134010774,0,-97.337357,32.73045,1000,1,1,1565888820,1565888820,0
LTE,313,100,27184,133483735,0,-97.328728,32.674339,1000,1,1,1565890897,1565890897,0
LTE,313,100,8856,41825728,0,-86.881007,35.900663,1000,5,1,1565902821,1565976987,0
LTE,313,100,8856,41800895,0,-86.878326,35.886486,1000,1,1,1565903181,1565903181,0
LTE,313,100,8856,41736712,0,-86.880475,35.880744,1000,3,1,1565903225,1565903301,0
LTE,313,100,8856,41736714,0,-86.884621,35.852715,1000,1,1,1565903421,1565903421,0
LTE,313,100,8856,41800712,0,-86.885852,35.827677,1384,3,1,1565903483,1565994234,0
LTE,313,100,8856,41800885,0,-86.885155,35.825153,1000,1,1,1565903579,1565903579,0
LTE,313,100,8856,41750538,0,-86.866864,35.821252,1584,2,1,1565903681,1565903793,0
LTE,313,100,8856,41800726,0,-86.886254,35.823697,1000,2,1,1565903610,1565994212,0
LTE,313,100,8856,41856918,0,-86.83844,35.821747,1000,1,1,1565903824,1565903824,0
LTE,313,100,8856,41750545,0,-86.825668,35.82235,1000,1,1,1565903863,1565903863,0
LTE,313,100,8856,41750544,0,-86.806035,35.815555,1746,12,1,1565903901,1566220926,0
LTE,313,100,8856,41795849,0,-86.78064,35.812756,1000,1,1,1565904021,1565904021,0
LTE,313,100,27184,133485271,0,-97.392502,32.687233,1000,1,1,1565907454,1565907454,0
LTE,313,100,27211,133488662,0,-97.370026,32.739025,1000,1,1,1565908041,1565908041,0
LTE,313,100,27211,134157583,0,-97.370003,32.740921,1000,1,1,1565908053,1565908053,0
LTE,313,100,27211,134219281,0,-97.369926,32.7472,1000,1,1,1565908108,1565908108,0
LTE,313,100,27211,133270233,0,-97.369881,32.747562,1000,1,1,1565908117,1565908117,0
LTE,313,100,27211,133493209,0,-97.369789,32.750332,1000,3,1,1565908119,1583941326,0
LTE,313,100,27211,134177431,0,-97.367838,32.751902,1000,4,1,1565908171,1583941333,0
LTE,313,100,27211,133493014,0,-97.36483,32.753841,1000,1,1,1565908224,1565908224,0
LTE,313,100,27211,134177288,0,-97.363785,32.75309,1000,1,1,1565908285,1565908285,0
LTE,313,100,27211,134177429,0,-97.362439,32.755467,1000,2,1,1565908341,1583940947,0
LTE,313,100,27211,133493021,0,-97.363747,32.753174,1000,1,1,1565908431,1565908431,0
LTE,313,100,27184,133621784,0,-97.474586,32.705917,1000,1,1,1565959533,1565959533,0
LTE,313,100,27184,134152200,0,-97.474586,32.705917,1000,1,1,1565959548,1565959548,0
LTE,313,100,27184,134189064,0,-97.400696,32.683022,1000,1,1,1565959894,1565959894,0
LTE,313,100,27184,133494301,0,-97.393707,32.681164,1000,1,1,1565959918,1565959918,0
LTE,313,100,27184,134160906,0,-97.366341,32.670464,1000,1,1,1565960018,1565960018,0
LTE,313,100,8833,41773328,0,-86.720001,35.823891,1000,1,1,1565959685,1565959685,0
LTE,313,100,8856,41795857,0,-86.768439,35.815988,1550,14,1,1565959902,1566220799,0
LTE,313,100,8856,41795856,0,-86.778557,35.811526,2379,47,1,1565959964,1566220894,0
LTE,313,100,8856,43005100,0,-86.81476,35.818788,1000,24,1,1565960076,1566221009,0
LTE,313,100,8856,43005101,0,-86.833659,35.822197,1570,32,1,1565960158,1566221096,0
LTE,313,100,8856,42932141,0,-86.850739,35.824048,1000,2,1,1565960242,1565960287,0
LTE,313,100,8856,41856776,0,-86.847857,35.85056,1745,19,1,1565960372,1566222022,0
LTE,313,100,8856,41750536,0,-86.847447,35.854991,1146,6,1,1565960420,1566222016,0
LTE,313,100,8856,41798665,0,-86.84721,35.873998,1953,16,1,1565960438,1566221363,0
LTE,313,100,8856,41798672,0,-86.846118,35.86476,1000,9,1,1565960457,1566221504,0
LTE,313,100,8856,41868559,0,-86.846092,35.864358,1000,3,1,1565960512,1565960522,0
LTE,313,100,8856,41798666,0,-86.859783,35.888238,1423,38,1,1565960652,1566222286,0
LTE,313,100,8856,41825545,0,-86.877588,35.896468,1183,19,1,1565960825,1566222336,0
LTE,313,100,27184,133749505,0,-97.331703,32.697926,1000,1,1,1565981605,1565981605,0
LTE,313,100,27184,133749507,0,-97.331734,32.691124,1000,1,1,1565981658,1565981658,0
LTE,313,100,27184,133749528,0,-97.331734,32.688641,1000,1,1,1565981689,1565981689,0
UMTS,313,100,4652,18233304,0,-76.543165,38.973488,1000,6,1,1566033793,1566033914,0
UMTS,313,100,4652,18342361,0,-76.543821,38.973713,1000,12,1,1566033925,1566034082,0
LTE,313,100,8856,41738762,0,-86.710414,35.79098,1000,3,1,1566220349,1566220354,0
LTE,313,100,8856,41800875,0,-86.851833,35.821921,1000,2,1,1566221097,1566221103,0
LTE,313,100,8856,41750709,0,-86.847783,35.872672,1819,3,1,1566221309,1566222116,0
LTE,313,100,8856,41825718,0,-86.872672,35.89375,4712,20,1,1566221348,1566222724,0
LTE,313,100,8856,41856949,0,-86.847496,35.856632,1000,1,1,1566221349,1566221349,0
LTE,313,100,8856,41856790,0,-86.845389,35.870015,1000,11,1,1566222028,1566222086,0
LTE,313,100,8856,41744054,0,-86.849411,35.884594,1000,2,1,1566222117,1566222139,0
LTE,313,100,27194,133652227,0,-97.332977,32.870602,1000,1,1,1566226238,1566226238,0
LTE,313,100,27209,133496854,0,-97.288979,32.874046,1000,1,1,1566226621,1566226621,0
LTE,313,100,27209,133235224,0,-97.290215,32.861862,1000,1,1,1566231407,1566231407,0
LTE,313,100,27209,134192650,0,-97.295753,32.861176,1000,1,1,1566231472,1566231472,0
LTE,313,100,27194,133489437,0,-97.306648,32.861137,1000,1,1,1566231532,1566231532,0
LTE,313,100,27194,133652255,0,-97.313004,32.860996,1000,1,1,1566231648,1566231648,0
LTE,313,100,27194,133162014,0,-97.313004,32.860996,1000,1,1,1566231726,1566231726,0
LTE,313,100,27194,133480989,0,-97.334694,32.861748,1000,1,1,1566231731,1566231731,0
LTE,313,100,27194,133161985,0,-97.335815,32.862366,1000,1,1,1566231738,1566231738,0
LTE,313,100,27194,133480961,0,-97.335815,32.862366,1000,1,1,1566231741,1566231741,0
LTE,313,100,27194,133161987,0,-97.340935,32.86377,1000,1,1,1566231892,1566231892,0
LTE,313,100,27194,134061057,0,-97.340935,32.86377,1000,1,1,1566231937,1566231937,0
LTE,313,100,36096,173130513,0,-119.979958,38.942123,1000,1,1,1566239528,1566239528,0
LTE,313,100,36096,173130506,0,-119.979919,38.942097,1000,1,1,1566243487,1566243487,0
LTE,313,100,27194,133739480,0,-97.314201,32.813526,1000,1,1,1566307282,1566307282,0
LTE,313,100,1799,60179472,0,-70.598434,43.27404,1000,1,1,1566328638,1566328638,0
LTE,313,100,36896,84499983,-1,-121.789198,45.306628,1000,16,1,1566307502,1566307562,0
LTE,313,100,27211,133228567,0,-97.309006,32.771973,1000,1,1,1566394688,1566394688,0
LTE,313,100,27211,134145538,0,-97.309021,32.763313,1000,1,1,1566394777,1566394777,0
LTE,313,100,27211,133270017,0,-97.308975,32.761921,1000,1,1,1566394785,1566394785,0
LTE,313,100,27211,133270047,0,-97.331551,32.73468,1000,1,1,1566412440,1566412440,0
LTE,313,100,27211,133493208,0,-97.354034,32.747185,1000,1,1,1566412792,1566412792,0
LTE,313,100,27211,133483479,0,-97.358521,32.747372,1000,1,1,1566412819,1566412819,0
LTE,313,100,27211,134219274,0,-97.359558,32.749195,1000,1,1,1566412962,1566412962,0
LTE,313,100,27211,134226968,0,-97.359566,32.749191,1000,1,1,1566413084,1566413084,0
LTE,313,100,27211,134226947,0,-97.35955,32.749168,1000,1,1,1566413157,1566413157,0
LTE,313,100,27211,134840163,0,-97.359535,32.749168,1000,1,1,1566413223,1566413223,0
LTE,313,100,27211,134226975,0,-97.359535,32.749161,1000,1,1,1566413468,1566413468,0
LTE,313,100,27211,133481943,0,-97.323395,32.744602,1000,1,1,1566414608,1566414608,0
LTE,313,100,27211,133481944,0,-97.321678,32.74427,1000,1,1,1566414615,1566414615,0
LTE,313,100,27184,134227672,0,-97.313629,32.668007,1000,1,1,1566416103,1566416103,0
LTE,313,100,27184,133723607,0,-97.320473,32.700729,1000,1,1,1566416616,1566416616,0
LTE,313,100,27211,133585174,0,-97.311378,32.74995,1000,1,1,1566433737,1566433737,0
LTE,313,100,27211,133582358,0,-97.316467,32.754379,1000,1,1,1566433765,1566433765,0
LTE,313,100,27194,134491671,0,-97.391113,32.851604,1000,1,1,1566588485,1566588485,0
LTE,313,100,27209,133711618,0,-97.194221,32.849022,1000,1,1,1566589745,1566589745,0
LTE,313,100,27209,133624833,0,-97.193825,32.849365,1000,1,1,1566589752,1566589752,0
LTE,313,100,27209,133612568,0,-97.193726,32.849457,1000,1,1,1566589754,1566589754,0
LTE,313,100,27209,133612575,0,-97.1866,32.8554,1000,1,1,1566589875,1566589875,0
LTE,313,100,27209,134180881,0,-97.1866,32.855396,1000,1,1,1566589897,1566589897,0
LTE,313,100,27209,134191833,0,-97.185989,32.874271,1000,1,1,1566590116,1566590116,0
LTE,313,100,27209,133612759,0,-97.185936,32.87632,1000,1,1,1566590131,1566590131,0
LTE,313,100,27209,133147608,0,-97.185905,32.879105,1000,1,1,1566590147,1566590147,0
LTE,313,100,27209,133666317,0,-97.185829,32.900936,1000,1,1,1566590280,1566590280,0
LTE,313,100,27209,133169922,0,-97.185883,32.90213,1000,1,1,1566590287,1566590287,0
LTE,313,100,27209,133666454,0,-97.186714,32.908508,1000,1,1,1566590319,1566590319,0
LTE,313,100,27209,133666314,0,-97.190109,32.908783,1000,1,1,1566595749,1566595749,0
LTE,313,100,27209,133169923,0,-97.191673,32.906818,1000,1,1,1566595792,1566595792,0
LTE,313,100,27209,133147393,0,-97.192146,32.906197,1000,1,1,1566595797,1566595797,0
LTE,313,100,27209,133759233,0,-97.193924,32.9049,1000,1,1,1566595818,1566595818,0
LTE,313,100,27209,133723933,0,-97.219521,32.900154,1000,1,1,1566596000,1566596000,0
LTE,313,100,27209,133496536,0,-97.232964,32.900215,1000,1,1,1566596061,1566596061,0
LTE,313,100,27209,133724121,0,-97.236465,32.899036,1000,1,1,1566596082,1566596082,0
LTE,313,100,27209,133491927,0,-97.251961,32.895103,1000,1,1,1566596199,1566596199,0
LTE,313,100,27209,133375193,0,-97.292046,32.894894,1000,1,1,1566596797,1566596797,0
LTE,313,100,27194,133652246,0,-97.317482,32.879055,1000,1,1,1566597064,1566597064,0
LTE,313,100,27194,133489431,0,-97.313095,32.848003,1000,1,1,1566597360,1566597360,0
LTE,313,100,27194,133490434,0,-97.319046,32.899055,1000,1,1,1566689358,1566689358,0
LTE,313,100,27194,134168585,0,-97.319046,32.899055,1000,1,1,1566689389,1566689389,0
LTE,313,100,27209,133139724,0,-97.268631,32.755245,1000,1,1,1566856091,1566856091,0
LTE,313,100,27211,133493207,0,-97.360189,32.769351,1307,7,1,1566867659,1583940920,0
LTE,313,100,27194,133556503,0,-97.372826,32.781719,1000,1,1,1566867893,1566867893,0
LTE,313,100,27194,133242328,0,-97.426048,32.870815,1000,1,1,1566910018,1566910018,0
LTE,313,100,27194,133808601,0,-97.398525,32.806971,1000,2,1,1566910631,1583013449,0
LTE,313,100,27211,133483481,0,-97.353859,32.738136,1000,1,1,1566911876,1566911876,0
LTE,313,100,27211,133481759,0,-97.334557,32.744457,1000,1,1,1566912084,1566912084,0
LTE,313,100,27209,133727961,0,-97.238923,32.839797,3911,15,1,1567205082,1582219481,0
LTE,313,100,27209,133727768,0,-97.239594,32.840438,1131,10,1,1567205439,1581547293,0
LTE,313,100,27209,133809943,0,-97.243832,32.841246,1000,2,1,1567205446,1570330618,0
LTE,313,100,27209,133491928,0,-97.238286,32.856392,1000,2,1,1567205890,1567205917,0
LTE,313,100,27209,133727959,0,-97.238304,32.856369,1000,1,1,1567205903,1567205903,0
LTE,313,100,27209,134197398,0,-97.252602,32.909328,1000,1,1,1567206544,1567206544,0
LTE,313,100,27173,134023830,0,-97.253525,32.920109,1175,3,1,1567206577,1582156401,0
LTE,313,100,27194,133489625,0,-97.337522,32.840681,6488,32,1,1567267099,1582206864,0
LTE,313,100,27194,133489624,0,-97.311083,32.835947,4212,15,1,1567267114,1583439979,0
LTE,313,100,27209,133492254,0,-97.257197,32.841144,1000,3,1,1567284428,1582146518,0
LTE,313,100,27209,134174223,0,-97.263214,32.851566,1000,1,1,1567284889,1567284889,0
LTE,313,100,27209,133492439,0,-97.266549,32.858058,1292,6,1,1567285099,1569629332,0
